date,open,high,low,close,volume,ret,vol_change,vol_amp,vol_ratio,valuation,sentiment,lp_score,freq
2024-09-17,59.2,60.0,58.0,59.1,65113949,,0.0,,,,,,daily
2024-09-19,60.9,65.4,60.5,64.25,57891019,0.08714043993231813,-0.1109275372009767,1.7991351735772132,,,,,daily
2024-09-20,63.85,64.95,63.0,64.0,24692420,-0.0038910505836575737,-0.5734671728614762,1.3703068855029577,,,,,daily
2024-09-23,65.0,69.15,64.7,67.6,19667047,0.05624999999999991,-0.20351885315412588,0.9077344157209677,,,,,daily
2024-09-24,67.8,70.15,67.05,70.15,13042867,0.037721893491124536,-0.33681619818165887,0.7015178571763598,,,,,daily
2024-09-25,70.15,75.8,70.15,70.7,8161402,0.00784034212401985,-0.3742631892205909,0.4572713634023055,0.4594883982041002,1.0753261055913297,1.0,,daily
2024-09-26,72.0,79.8,71.2,77.7,7896483,0.0990099009900991,-0.03245998665425376,0.36053884537717895,1.0640714309251722,1.1102167265260954,1.0,0.7801460611464168,daily
2024-09-27,80.0,82.15,72.05,74.2,13904793,-0.04504504504504503,0.7608843076088432,0.5115873888209458,1.7652660369720081,1.1162425224886872,0.9059139784946237,1.0666950138467368,daily
2024-09-30,74.0,76.55,70.0,74.25,22235363,0.0006738544474393926,0.5991149958147526,0.9460514025127398,1.3174272628615098,1.0791241429804248,0.8131720430107526,1.2473769696959833,daily
2024-10-02,75.2,93.3,72.8,93.3,31989628,0.25656565656565644,0.4386825166740025,1.4758119845260347,1.29490242394346,1.1894411452811073,0.907258064516129,1.3529564834439984,daily
2024-10-03,91.5,94.0,79.5,85.0,22114277,-0.08896034297963551,-0.3087047776860675,1.5539233534334844,2.130060968692682,1.225652681839107,0.8583617747440273,1.5475112735494574,daily
2024-10-04,84.0,97.0,83.0,93.0,10750017,0.09411764705882364,-0.5138879285992484,1.0828588838173778,1.7712725198023018,1.1774077203173925,0.8532423208191128,1.4623284675249852,daily
2024-10-07,95.0,95.45,90.55,95.0,7676634,0.021505376344086002,-0.28589564090921904,0.6854579548617945,0.8473365913433675,1.1970573240187268,0.9948805460750854,1.1087297578175817,daily
2024-10-08,101.0,101.0,83.6,84.15,14829015,-0.11421052631578943,0.9317079595041264,0.8508160158015947,0.6382341307943457,1.1077931617101413,0.7816901408450705,0.9866684436128553,daily
2024-10-09,88.6,89.0,77.0,83.0,9235888,-0.013666072489601944,-0.3771745459829935,0.998206912558621,0.7004342798974246,1.0145297222461047,0.5347765605981569,0.9560738118298411,daily
2024-10-10,85.95,86.95,81.25,84.75,4689224,0.02108433734939763,-0.4922822797331453,0.7541082372343879,0.40901727863045356,1.0016846826088817,0.5066921889838556,0.7574398172527731,daily
2024-10-14,84.5,84.5,80.35,81.55,3989594,-0.03775811209439528,-0.14919952640351586,0.6081245751012911,0.2845697274922601,0.9825892260784952,0.43028846153846145,0.6228134747224238,daily
2024-10-15,81.55,82.8,78.0,79.4,3978644,-0.02636419374616794,-0.0027446401814319454,0.6340122136873464,0.23897055393852082,0.9459219172797693,0.3007790778498611,0.5929894135385152,daily
2024-10-16,77.0,79.0,77.0,77.55,2114822,-0.023299748110831353,-0.4684565897325823,0.5614855253843859,0.0792687308851967,0.9178068793085474,0.12409638554216887,0.5226198815688302,daily
